@TYPE	xy	xy	xy
@	subtitle	subtitle	subtitle
340,5200195	2,0734532	0,2885199	0,2840566
340,5600281	2,1164515	0,2755388	0,2736884
340,6000061	2,1187005	0,287626	0,282885
340,6400146	2,1275771	0,2675563	0,265301
340,6800232	2,078383	0,2894354	0,2891695
340,7200012	2,0769875	0,2870966	0,2872252
340,7600098	2,074455	0,2853225	0,2801053
340,8000183	2,107554	0,2829137	0,2735831
340,8400269	2,1024873	0,2795755	0,2793579
340,8800049	2,113168	0,288139	0,2857927
340,9200134	2,0754707	0,2838247	0,2711768
340,960022	2,0570822	0,2855768	0,2806653
341,0000305	2,064976	0,2899119	0,2917946
341,0400085	2,034224	0,2825997	0,2792482
341,0800171	2,0769708	0,2986029	0,2867312
341,1200256	2,0176537	0,2902968	0,2841394
341,1600037	2,0582206	0,2962929	0,2862733
341,2000122	2,0723574	0,2932843	0,2735263
341,2400208	2,0521529	0,2873138	0,2742348
341,2800293	2,0858223	0,3059803	0,287012
341,3200073	2,114691	0,2836075	0,2815569
341,3600159	2,0941737	0,2995999	0,2938548
341,4000244	2,1302321	0,2860302	0,2898105
341,4400024	2,0701032	0,2953951	0,2887246
341,480011	2,0589211	0,2988287	0,2940075
341,5200195	2,0971496	0,2882292	0,280704
341,5600281	2,1027474	0,3017652	0,2908724
341,6000061	2,095736	0,292114	0,2822868
341,6400146	2,1136289	0,2921221	0,2811358
341,6800232	2,1148324	0,3034204	0,290126
341,7200012	2,0765569	0,3068035	0,2810118
341,7600098	2,1323402	0,2943434	0,2765053
341,8000183	2,0988576	0,2903559	0,2798082
341,8400269	2,0274525	0,2944626	0,2694919
341,8800049	2,0160124	0,2881381	0,2680543
341,9200134	2,0629992	0,2784418	0,2696433
341,960022	2,1229525	0,2704514	0,2627591
342,0000305	2,0748639	0,2877513	0,2714241
342,0400085	2,1044159	0,2939325	0,2744855
342,0800171	2,1147666	0,2786796	0,2658288
342,1200256	2,1561892	0,2794884	0,2687476
342,1600037	2,1403623	0,278181	0,2675668
342,2000122	2,1181703	0,2935321	0,2843705
342,2400208	2,0688858	0,2966776	0,2859414
342,2800293	2,0875645	0,2998798	0,2769889
342,3200073	2,1590188	0,2879274	0,2660099
342,3600159	2,0899601	0,2891285	0,2748051
342,4000244	2,0937662	0,2955819	0,2693977
342,4400024	2,1030974	0,294055	0,2811405
342,480011	2,0783527	0,2820661	0,2691552
342,5200195	2,0864439	0,2852363	0,2683
342,5600281	2,0554378	0,2980357	0,2807773
342,6000061	2,1306832	0,2988349	0,2796589
342,6400146	2,0710516	0,2991777	0,2747403
342,6800232	2,119967	0,2814871	0,2685474
342,7200012	2,0696871	0,2902502	0,2723466
342,7600098	2,050319	0,2906743	0,2786387
342,8000183	2,0398786	0,2928178	0,275623
342,8400269	2,0812485	0,2781361	0,2714233
342,8800049	2,1151268	0,2975202	0,2770509
342,9200134	2,0766287	0,2867957	0,270988
342,960022	2,1096706	0,2955795	0,2752923
343,0000305	2,1060905	0,2885068	0,2728692
343,0400085	2,0743001	0,2848691	0,2693929
343,0800171	2,1025114	0,2834912	0,266657
343,1200256	2,1326663	0,291868	0,2743766
343,1600037	2,1094828	0,303868	0,2811027
343,2000122	2,1022453	0,2989325	0,278812
343,2400208	2,0995948	0,2968623	0,2767197
343,2800293	2,0456946	0,2868857	0,266578
343,3200073	2,1057391	0,3004726	0,2800289
343,3600159	2,0560365	0,2995241	0,2763804
343,4000244	2,1064038	0,2950258	0,2756264
343,4400024	2,0695775	0,2960948	0,2791223
343,480011	2,0157394	0,3088866	0,2797813
343,5200195	2,1005008	0,2890695	0,2678725
343,5600281	2,0984573	0,2982328	0,2808924
343,6000061	2,1429377	0,2950411	0,2818326
343,6400146	2,1130605	0,3033048	0,2812781
343,6800232	2,138901	0,2972308	0,2776505
343,7200012	2,0759442	0,2847294	0,2751507
343,7600098	2,1084709	0,3015682	0,2786306
343,8000183	2,1181226	0,2835609	0,271858
343,8400269	2,1064472	0,2907877	0,2768688
343,8800049	2,0155666	0,2841858	0,2721252
343,9200134	1,9674842	0,30512	0,2772605
343,960022	2,0228264	0,279345	0,2708534
344,0000305	2,0659626	0,3009219	0,289132
344,0400085	2,1251502	0,2979248	0,2834551
344,0800171	2,0640233	0,2960878	0,279189
344,1200256	2,0845346	0,2965474	0,2784768
344,1600037	2,0984311	0,2875741	0,2749542
344,2000122	2,0843983	0,2813386	0,2776299
344,2400208	2,0561256	0,2807272	0,2809116
344,2800293	2,1208098	0,2964053	0,2920575
344,3200073	2,1043286	0,2951508	0,2776707
344,3600159	2,0542462	0,2886074	0,2701956
344,4000244	2,1017783	0,2859906	0,2706609
344,4400024	2,0706201	0,2919247	0,2814883
344,480011	2,0692637	0,2873427	0,2770999
344,5200195	2,0243549	0,2779159	0,2776774
344,5600281	2,0452857	0,3035977	0,2914123
344,6000061	2,0409644	0,2926907	0,2816327
344,6400146	2,0505631	0,2863864	0,2847024
344,6800232	2,0049794	0,2898615	0,2842692
344,7200012	2,0526948	0,2959395	0,2760488
344,7600098	2,014221	0,2885223	0,2724033
344,8000183	2,0468442	0,2829441	0,2790903
344,8400269	2,0153573	0,2829071	0,2672219
344,8800049	1,9791956	0,2851481	0,2741708
344,9200134	1,9988343	0,2819113	0,2702618
344,960022	2,0167458	0,2886068	0,273579
345,0000305	2,0262537	0,2853041	0,2764527
345,0400085	2,0206392	0,2976738	0,2873219
345,0800171	2,0618944	0,2975244	0,2859113
345,1200256	1,9964701	0,291265	0,2764373
345,1600037	2,0362771	0,2876041	0,2805232
345,2000122	2,0296252	0,2782935	0,2797492
345,2400208	1,9857292	0,2787161	0,2775205
345,2800293	1,9865509	0,2777682	0,2817162
345,3200073	2,0151553	0,2835017	0,2699043
345,3600159	2,0397096	0,2908092	0,2709999
345,4000244	2,0071654	0,2923362	0,2808366
345,4400024	2,0383315	0,2809919	0,2757933
345,480011	2,0149577	0,2781435	0,2776499
345,5200195	2,0507693	0,2849717	0,2818656
345,5600281	2,0576448	0,2834738	0,2789858
345,6000061	2,0237913	0,2757717	0,2783478
345,6400146	2,0075855	0,2857217	0,2765132
345,6800232	2,0280268	0,2897302	0,2800368
345,7200012	2,0394979	0,2842279	0,2733593
345,7600098	2,0888057	0,282055	0,2695757
345,8000183	2,0102065	0,3006152	0,2771261
345,8400269	2,0446906	0,2807679	0,2728144
345,8800049	2,0241249	0,2846593	0,2762598
345,9200134	2,0841436	0,2980992	0,2742716
345,960022	2,0851336	0,2912807	0,2722883
346,0000305	2,0698385	0,2859489	0,2720666
346,0400085	1,9965621	0,290083	0,2757713
346,0800171	2,0456746	0,2911675	0,2773594
346,1200256	1,9708216	0,2813174	0,2663811
346,1600037	1,9871343	0,2927851	0,2768916
346,2000122	2,0018649	0,2789172	0,2683754
346,2400208	2,0552351	0,2868674	0,2772634
346,2800293	2,0733044	0,2838381	0,2733844
346,3200073	1,9963822	0,2664627	0,2695546
346,3600159	2,0323911	0,2832279	0,2714747
346,4000244	2,0540001	0,2863083	0,2695153
346,4400024	2,0500717	0,2899747	0,2682254
346,480011	2,0044446	0,2820763	0,2744905
346,5200195	2,0468345	0,286656	0,2763516
346,5600281	2,0781176	0,2990758	0,2762575
346,6000061	2,0242887	0,290841	0,2761195
346,6400146	2,0377564	0,3010293	0,2849381
346,6800232	2,0519962	0,3006686	0,2918246
346,7200012	1,9897232	0,2933184	0,2853093
346,7600098	2,0062599	0,3101042	0,2980089
346,8000183	2,0192218	0,3040342	0,2875091
346,8400269	2,039264	0,2940305	0,2799459
346,8800049	2,0277221	0,2871849	0,2804141
346,9200134	2,1379337	0,3034305	0,2884127
346,960022	2,0378575	0,2854266	0,2790593
347,0000305	2,0446196	0,3026555	0,2871876
347,0400085	2,0459139	0,3120136	0,2881294
347,0800171	2,0343807	0,2999462	0,2823429
347,1200256	2,0473919	0,289281	0,2769103
347,1600037	2,055567	0,3015527	0,2889469
347,2000122	1,9865321	0,3000834	0,2870727
347,2400208	2,0452883	0,2932845	0,281015
347,2800293	2,0423663	0,3051903	0,2933753
347,3200073	2,0530946	0,3166041	0,2987712
347,3600159	2,0960672	0,2829409	0,273847
347,4000244	2,0576851	0,2972486	0,2895647
347,4400024	2,0451622	0,3013476	0,302176
347,480011	2,0552874	0,2848969	0,2866755
347,5200195	2,0783286	0,2873554	0,2884758
347,5600281	2,0775347	0,2990755	0,2968862
347,6000061	2,1024368	0,2888816	0,2937929
347,6400146	2,0116811	0,2967052	0,290492
347,6800232	2,0576036	0,2865754	0,2893314
347,7200317	2,0843158	0,3099557	0,304334
347,7600098	2,0367949	0,2997833	0,2998315
347,8000183	2,0250332	0,2882279	0,2909758
347,8400269	2,0207527	0,2942861	0,294106
347,8800049	2,0562143	0,3012977	0,2944837
347,9200134	2,0785038	0,2816392	0,2912231
347,960022	2,0893238	0,2827636	0,2883903
348,0000305	2,0827775	0,276738	0,2856818
348,0400085	2,0590906	0,2866186	0,2872826
348,0800171	2,0094643	0,2798944	0,2807882
348,1200256	2,0373724	0,2797254	0,2880919
348,1600037	2,1108384	0,2941658	0,29353
348,2000122	2,0911987	0,3012303	0,2916836
348,2400208	2,0358224	0,3043166	0,2977858
348,2800293	2,0578251	0,2914427	0,2882398
348,3200073	2,0508502	0,2962957	0,2908828
348,3600159	2,0212786	0,2942071	0,2861758
348,4000244	2,0215306	0,310067	0,2980935
348,4400024	2,0354459	0,291932	0,2890943
348,480011	2,0474961	0,2992081	0,2867653
348,5200195	1,9955698	0,2926162	0,2870081
348,5600281	2,0212588	0,2902525	0,2889131
348,6000061	2,0401154	0,2997715	0,29207
348,6400146	2,0382988	0,2873722	0,2826876
348,6800232	2,0518708	0,2888072	0,2906777
348,7200317	2,1199994	0,2777327	0,2850582
348,7600098	2,0875208	0,2933592	0,3005894
348,8000183	2,0832675	0,290973	0,292243
348,8400269	2,035507	0,2901979	0,2816497
348,8800049	2,02107	0,2801313	0,2843202
348,9200134	2,0558045	0,2901141	0,2899132
348,960022	2,0556641	0,2992668	0,2988321
349,0000305	2,1073864	0,2913772	0,2911163
349,0400085	2,130532	0,2893857	0,2863562
349,0800171	2,0294111	0,2911535	0,2819802
349,1200256	2,043684	0,2795459	0,2778854
349,1600037	2,0929012	0,2996703	0,2932276
349,2000122	2,0188091	0,2787607	0,2860695
349,2400208	2,018008	0,2829404	0,2862176
349,2800293	2,0864258	0,2800072	0,2843261
349,3200073	2,057498	0,2799482	0,2827673
349,3600159	2,0191734	0,285403	0,2964392
349,4000244	2,1380444	0,2787723	0,2883901
349,4400024	2,0954502	0,2922452	0,2943996
349,480011	2,0894721	0,2878151	0,2909477
349,5200195	2,1398408	0,2970399	0,2980739
349,5600281	2,0817072	0,2902765	0,2899199
349,6000061	2,0907161	0,2823512	0,2805161
349,6400146	2,1001785	0,2816441	0,2913588
349,6800232	2,0778861	0,2860784	0,2797562
349,7200317	2,124176	0,280145	0,2807763
349,7600098	2,1398914	0,2741527	0,2781838
349,8000183	2,1281209	0,2573338	0,2748552
349,8400269	2,1073041	0,2660984	0,2786981
349,8800049	2,0895476	0,2823614	0,2811348
349,9200134	2,0967705	0,2796344	0,2815426
349,960022	2,1113782	0,260458	0,2700377
350,0000305	2,1030126	0,2644007	0,2651182
350,0400085	2,075413	0,2791633	0,2699122
350,0800171	2,0587246	0,2814082	0,2712984
350,1200256	2,121351	0,2787267	0,2694733
350,1600037	2,0983164	0,282032	0,2770715
350,2000122	2,1391747	0,2871918	0,2813482
350,2400208	2,1202955	0,2851484	0,2794348
350,2800293	2,1241312	0,3043727	0,2909638
350,3200073	2,0853972	0,3105995	0,2827207
350,3600159	2,1102457	0,2783179	0,2739492
350,4000244	2,0960085	0,286917	0,2811671
350,4400024	2,0684257	0,2768535	0,2798699
350,480011	2,0868385	0,2757101	0,2802205
350,5200195	2,1205907	0,2739359	0,2771729
350,5600281	2,0573051	0,2735125	0,2697162
350,6000061	2,0902927	0,28048	0,2666036
350,6400146	2,085057	0,278401	0,2717758
350,6800232	2,1013296	0,2726646	0,2656799
350,7200317	2,124861	0,281544	0,2704228
350,7600098	2,1109858	0,2818892	0,2710761
350,8000183	2,1391757	0,2802585	0,2622766
350,8400269	2,0991473	0,2815724	0,2694905
350,8800049	2,147413	0,284938	0,2740259
350,9200134	2,1395156	0,3095169	0,2828342
350,960022	2,0931673	0,2965771	0,2731176
351,0000305	2,0630119	0,2997251	0,2892827
351,0400085	2,0998499	0,3047047	0,2798239
351,0800171	2,0878031	0,2970699	0,2735085
351,1200256	2,1135595	0,2698391	0,2667826
351,1600037	2,06972	0,2781912	0,2616691
351,2000122	2,1148829	0,2924135	0,275922
351,2400208	2,140326	0,2836184	0,2705695
351,2800293	2,1216798	0,28037	0,2701651
351,3200073	2,0833831	0,2697438	0,2603164
351,3600159	2,0923626	0,2934861	0,2684387
351,4000244	2,0426261	0,2885408	0,2671174
351,4400024	2,0276856	0,2844401	0,2638149
351,480011	2,0763102	0,2785072	0,2668407
351,5200195	2,1471744	0,2735172	0,2663994
351,5600281	2,004293	0,2794828	0,268584
351,6000061	1,9961625	0,2866338	0,2735043
351,6400146	2,0474546	0,2739882	0,2649465
351,6800232	2,117527	0,280276	0,2667581
351,7200317	2,0472188	0,285195	0,2689619
351,7600098	2,0366104	0,28831	0,2796222
351,8000183	2,1081414	0,2828326	0,2687001
351,8400269	2,1069436	0,2983191	0,2854957
351,8800049	2,1312673	0,2912046	0,2813868
351,9200134	2,1459281	0,2897906	0,2857783
351,960022	2,1271992	0,2767103	0,2729767
352,0000305	2,1125319	0,2849382	0,2783161
352,0400085	2,0674415	0,2709119	0,2603789
352,0800171	2,1069679	0,2643735	0,269953
352,1200256	2,0111587	0,2896091	0,2788008
352,1600037	1,9996203	0,2816127	0,2741328
352,2000122	2,0152686	0,2760944	0,2758246
352,2400208	2,0417316	0,2637091	0,2717225
352,2800293	2,1103306	0,2610237	0,268793
352,3200073	2,0676987	0,2835199	0,2798201
352,3600159	1,9857482	0,2804236	0,2866604
352,4000244	2,0342517	0,3016553	0,296777
352,4400024	2,0120583	0,3000538	0,2927837
352,480011	2,0056951	0,2905349	0,2826131
352,5200195	1,9477344	0,3073358	0,2988199
352,5600281	1,9297796	0,2866645	0,2826586
352,6000061	1,9223619	0,2918418	0,2923698
352,6400146	1,9560385	0,2937505	0,2936655
352,6800232	1,9986413	0,3011796	0,2927589
352,7200317	2,0792692	0,2969531	0,2859575
352,7600098	2,0686247	0,2835375	0,2848088
352,8000183	2,0903614	0,2867223	0,2820688
352,8400269	2,094774	0,2871247	0,2859134
352,8800049	2,0555007	0,302144	0,2894242
352,9200134	2,009907	0,3187012	0,3114969
352,960022	2,0891232	0,309995	0,2978342
353,0000305	2,0406761	0,3022404	0,2884114
353,0400085	2,0839019	0,302505	0,2891356
353,0800171	1,9806811	0,3170272	0,2915533
353,1200256	2,0452573	0,316928	0,3006384
353,1600037	1,8918624	0,3340505	0,309585
353,2000122	1,8451246	0,3315732	0,3088441
353,2400208	1,8546433	0,3565425	0,32552
353,2800293	1,8651597	0,3373804	0,3098123
353,3200073	1,8137366	0,3360586	0,3169715
353,3600159	1,8988961	0,3269886	0,3045674
353,4000244	1,8673151	0,3163767	0,2972259
353,4400024	1,8320175	0,3135835	0,2961878
353,480011	1,8961121	0,3022125	0,2832285
353,5200195	1,9002984	0,3202391	0,293769
353,5600281	1,906298	0,3010992	0,2925361
353,6000061	1,8701829	0,2894571	0,291675
353,6400146	1,8680991	0,291649	0,2847206
353,6800232	1,8380828	0,2988816	0,2929805
353,7200317	1,8011903	0,2903102	0,2914367
353,7600098	1,7551978	0,2908725	0,2926657
353,8000183	1,7933606	0,3071446	0,2991401
353,8400269	1,8174109	0,3084481	0,2984276
353,8800049	1,8310008	0,3300303	0,3147544
353,9200134	1,8284453	0,2996806	0,2899472
353,960022	1,7962511	0,3066263	0,298433
354,0000305	1,8185421	0,3253495	0,3051572
354,0400085	1,8045092	0,3001381	0,2900887
354,0800171	1,8339565	0,3204819	0,3107207
354,1200256	1,8634804	0,3133352	0,2977785
354,1600037	1,8082713	0,3096489	0,3020295
354,2000122	1,8510257	0,3042837	0,297934
354,2400208	1,8595606	0,3157293	0,3079006
354,2800293	1,8134304	0,3005887	0,307947
354,3200073	1,9527129	0,316144	0,3014688
354,3600159	1,9068689	0,3140914	0,3005892
354,4000244	1,954151	0,3034322	0,3001158
354,4400024	2,0093024	0,28775	0,2887744
354,480011	1,9023613	0,2892161	0,2879302
354,5200195	1,9184575	0,292785	0,2934467
354,5600281	1,9767324	0,3069179	0,291393
354,6000061	1,9785789	0,2889443	0,2894345
354,6400146	2,0075839	0,3018688	0,2986229
354,6800232	2,0222459	0,2991202	0,3003242
354,7200317	2,0581737	0,3251359	0,3162568
354,7600098	1,9836128	0,3272349	0,3100769
354,8000183	2,0285201	0,3173859	0,3066767
354,8400269	2,0817468	0,3049358	0,3133378
354,8800049	2,0073779	0,2941441	0,2893575
354,9200134	2,0124273	0,3037644	0,2931577
354,960022	1,9898537	0,3054257	0,2972284
355,0000305	1,9824839	0,3140335	0,3007506
355,0400085	2,0831373	0,3029666	0,2921568
355,0800171	2,0017223	0,3125654	0,3004759
355,1200256	2,0939214	0,3000176	0,2978199
355,1600037	2,2464392	0,2890098	0,2945733
355,2000122	2,0619168	0,2898258	0,2891861
355,2400208	2,0423591	0,2994086	0,303021
355,2800293	2,148231	0,2943075	0,3001252
355,3200073	2,1094627	0,2950081	0,3031637
355,3600159	2,1253741	0,2941816	0,2994953
355,4000244	2,0868647	0,3205116	0,3210723
355,4400024	2,1562979	0,3205878	0,3218987
355,480011	2,1830766	0,3159062	0,3130547
355,5200195	2,2186935	0,2898942	0,3000845
355,5600281	2,1527798	0,3119884	0,3211899
355,6000061	2,1640162	0,3034311	0,314975
355,6400146	2,1924562	0,3039401	0,3097312
355,6800232	2,198647	0,3105572	0,3086472
355,7200317	2,1360564	0,2869606	0,3038673
355,7600098	2,0752149	0,2948701	0,3076719
355,8000183	2,0603495	0,3166488	0,3129753
355,8400269	2,0991418	0,2985397	0,3006473
355,8800049	2,078011	0,2909126	0,2906713
355,9200134	2,0705171	0,305342	0,2979014
355,960022	2,0856669	0,305993	0,3086032
356,0000305	2,0332701	0,3065641	0,3017531
356,0400085	2,108032	0,3148538	0,299805
356,0800171	2,131145	0,287525	0,291609
356,1200256	2,0779936	0,3139675	0,3028277
356,1600037	2,0705016	0,3184064	0,3085678
356,2000122	2,023525	0,3298748	0,3052625
356,2400208	2,0001595	0,3160618	0,3011591
356,2800293	2,0912759	0,3188444	0,3097627
356,3200073	2,0541637	0,3206117	0,3164231
356,3600159	2,0889266	0,3142127	0,3131692
356,4000244	2,0689476	0,3179819	0,3107784
356,4400024	2,0538526	0,3205834	0,3116
356,480011	2,0630264	0,3335646	0,3152616
356,5200195	1,9792932	0,3248338	0,3146491
356,5600281	2,0806494	0,3108031	0,3002919
356,6000061	2,0311525	0,3312296	0,3210799
356,6400146	2,0373528	0,3127844	0,3047007
356,6800232	1,9742948	0,3378524	0,3147045
356,7200317	2,0542197	0,321154	0,3206898
356,7600098	1,9893149	0,3274517	0,3151414
356,8000183	2,0651758	0,3186199	0,3108933
356,8400269	2,054179	0,3093723	0,3138991
356,8800049	2,0563967	0,30509	0,3002678
356,9200134	2,1570613	0,3106996	0,3043145
356,960022	2,0829611	0,321306	0,313895
357,0000305	2,1047912	0,3205937	0,3142986
357,0400085	2,0984683	0,3203995	0,311403
357,0800171	2,1011267	0,3086922	0,3017473
357,1200256	2,1157334	0,3140331	0,3084773
357,1600037	2,0865016	0,3269233	0,3217725
357,2000122	2,0741613	0,3028544	0,3056511
357,2400208	2,0250456	0,3046553	0,319407
357,2800293	2,0565262	0,3126407	0,3286755
357,3200073	2,0522475	0,2948444	0,3055012
357,3600159	2,0961561	0,2970053	0,3084783
357,4000244	2,0257297	0,3053167	0,3182179
357,4400024	2,099143	0,3079419	0,3141017
357,480011	2,1766655	0,2974744	0,3104742
357,5200195	2,0751228	0,2978354	0,3081923
357,5600281	2,0543058	0,3130099	0,3134798
357,6000061	2,0362194	0,2940273	0,3035102
357,6400146	2,0863166	0,3196757	0,3078899
357,6800232	2,0455301	0,3183398	0,3145585
357,7200317	1,9993397	0,3072858	0,3007883
357,7600098	1,9850454	0,3211579	0,316294
357,8000183	1,9546421	0,3190798	0,3093039
357,8400269	1,9413451	0,3117916	0,3103043
357,8800049	2,0085754	0,3029898	0,2948105
357,9200134	2,0328989	0,303464	0,3158815
357,960022	2,0664537	0,3053383	0,3012938
358,0000305	2,0158398	0,3111096	0,2985859
358,0400085	2,1035891	0,302954	0,3009457
358,0800171	2,0631206	0,3265131	0,319622
358,1200256	2,037885	0,3055921	0,3054868
358,1600037	2,0731909	0,3214249	0,3039961
358,2000122	2,1190934	0,3396534	0,314514
358,2400208	2,0764704	0,3172359	0,304289
358,2800293	2,0758998	0,3131942	0,3001173
358,3200073	2,1024384	0,3194317	0,2959547
358,3600159	2,0932066	0,315374	0,2968064
358,4000244	2,0163701	0,3226853	0,3069895
358,4400024	2,0894921	0,2999441	0,2920759
358,480011	1,9964527	0,304897	0,3058007
358,5200195	2,0127969	0,2958379	0,2947116
358,5600281	2,0692225	0,3000616	0,2898103
358,6000061	2,0986383	0,2989104	0,2965119
358,6400146	2,0396731	0,3178336	0,3035401
358,6800232	2,0666537	0,300494	0,2917254
358,7200317	2,0624962	0,3257073	0,3080458
358,7600098	2,0780282	0,3083296	0,2957195
358,8000183	1,9852668	0,3203638	0,3063131
358,8400269	2,1177309	0,3227521	0,3069792
358,8800049	2,0990362	0,3132593	0,2993628
358,9200134	2,0859156	0,3247692	0,3036822
358,960022	2,0755463	0,3133209	0,314292
359,0000305	2,0458474	0,3246734	0,310032
359,0400085	2,0660024	0,3593566	0,330979
359,0800171	2,0588028	0,327027	0,3193333
359,1200256	1,953945	0,3314495	0,3145967
359,1600037	1,8919909	0,3294711	0,3056592
359,2000122	1,9882863	0,3404573	0,3098539
359,2400208	2,0559819	0,3336147	0,3174245
359,2800293	2,065423	0,3256223	0,3035328
359,3200073	2,1605062	0,3311493	0,31595
359,3600159	2,0960553	0,3301454	0,3158144
359,4000244	2,0116267	0,3353404	0,3324484
359,4400024	1,9984751	0,3153161	0,3131508
359,480011	1,937451	0,3294977	0,3121755
359,5200195	1,9334213	0,3036096	0,2913559
359,5600281	1,8523639	0,3254197	0,3085141
359,6000061	1,8354595	0,3212955	0,3111165
359,6400146	1,8308973	0,3149226	0,2983603
359,6800232	1,83706	0,3201542	0,3062804
359,7200317	2,0009694	0,3218568	0,321325
359,7600098	2,0604758	0,3023017	0,3057655
359,8000183	1,9876817	0,330771	0,3166933
359,8400269	1,9745293	0,3370475	0,3148999
359,8800049	1,9089171	0,307525	0,296228
359,9200134	1,9266268	0,3315792	0,3054904
359,960022	1,8425733	0,3203161	0,3067426
360,0000305	1,8955258	0,2960448	0,2911829
360,0400085	1,8525276	0,2944101	0,3010641
360,0800171	1,9759898	0,3021552	0,2964468
360,1200256	2,0580897	0,3011954	0,2906925
360,1600037	2,0337951	0,3189842	0,3041964
