@TYPE	xy
@	subtitle
47,6400032	1,8413086
47,6800041	1,8962548
47,7200012	1,7295982
47,7600021	1,8677094
47,8000031	1,6321099
47,840004	1,7167808
47,8800011	1,7428905
47,920002	1,6933893
47,9600029	1,7642151
48,0000038	1,5951759
48,0400009	1,6691896
48,0800018	1,5732908
48,1200027	1,7265928
48,1600037	1,5865228
48,2000008	1,7078526
48,2400017	1,7522194
48,2800026	1,7535468
48,3200035	1,7903023
48,3600006	1,7408354
48,4000015	1,5882052
48,4400024	1,6790785
48,4800034	1,674595
48,5200005	1,660691
48,5600014	1,7564706
48,6000023	1,7485924
48,6400032	1,7684534
48,6800041	1,6534616
48,7200012	1,7615778
48,7600021	1,7476972
48,8000031	1,7072562
48,840004	1,7856725
48,8800011	1,7935765
48,920002	1,678071
48,9600029	1,5915248
49,0000038	1,5822412
49,0400009	1,6075796
49,0800018	1,6007236
49,1200027	1,7090632
49,1600037	1,6987015
49,2000008	1,8334174
49,2400017	1,6757935
49,2800026	1,6947348
49,3200035	1,6834821
49,3600006	1,6652665
49,4000015	1,6356988
49,4400024	1,5291158
49,4800034	1,5665631
49,5200005	1,6607938
49,5600014	1,8217865
49,6000023	1,7523395
49,6400032	1,804565
49,6800041	1,7560681
49,7200012	1,8538104
49,7600021	1,7557062
49,8000031	1,9390694
49,840004	1,9690338
49,8800011	1,974737
49,920002	1,8997196
49,9600029	1,9969133
50,0000038	1,9672982
50,0400009	1,9388375
50,0800018	1,9175994
50,1200027	2,0289173
50,1600037	1,8909796
50,2000008	2,060535
50,2400017	2,0096457
50,2800026	1,9519523
50,3200035	1,9600911
50,3600006	1,8650353
50,4000015	1,797895
50,4400024	1,8035936
50,4800034	1,822166
50,5200043	1,8370794
50,5600014	1,7605138
50,6000023	1,7819474
50,6400032	1,7015071
50,6800041	1,5746037
50,7200012	1,5730636
50,7600021	1,596616
50,8000031	1,6983676
50,840004	1,8713369
50,8800011	1,8650322
50,920002	1,7664236
50,9600029	1,9215176
51,0000038	1,8895949
51,0400009	1,8085567
51,0800018	1,7686633
51,1200027	1,835873
51,1600037	1,855955
51,2000008	1,8203666
51,2400017	1,6586758
51,2800026	1,6529872
51,3200035	1,7759051
51,3600006	1,7561235
51,4000015	1,7419664
51,4400024	1,7055182
51,4800034	1,6916403
51,5200043	1,6530693
51,5600014	1,684598
51,6000023	1,7409543
51,6400032	1,7353665
51,6800041	1,6007794
51,7200012	1,6231055
51,7600021	1,7589902
51,8000031	1,6840305
51,840004	1,7814647
51,8800011	1,7446926
51,920002	1,7900792
51,9600029	1,6873755
52,0000038	1,77481
52,0400009	1,7931406
52,0800018	1,9221337
52,1200027	1,8096415
52,1600037	1,845709
52,2000008	1,9861701
52,2400017	2,0259917
52,2800026	1,8751421
52,3200035	1,7594478
52,3600006	1,7703636
52,4000015	1,8969582
52,4400024	1,8501766
52,4800034	1,7533994
52,5200043	1,608041
52,5600014	1,6159198
52,6000023	1,5150801
52,6400032	1,6091368
52,6800041	1,5858628
52,7200012	1,6863472
52,7600021	1,6667554
52,8000031	1,7155963
52,840004	1,6882079
52,8800011	1,6304888
52,920002	1,5586791
52,9600029	1,6153122
53,0000038	1,6132311
53,0400009	1,5337718
53,0800018	1,5299988
53,1200027	1,505571
53,1600037	1,4357533
53,2000008	1,5448895
53,2400017	1,557062
53,2800026	1,7450577
53,3200035	1,8352625
53,3600044	1,7154596
53,4000015	1,7067702
53,4400024	1,6351143
53,4800034	1,6472508
53,5200043	1,4350898
53,5600014	1,5012745
53,6000023	1,5609298
53,6400032	1,4622008
53,6800041	1,5010774
53,7200012	1,343858
53,7600021	1,3798167
53,8000031	1,5141454
53,840004	1,6135954
53,8800011	1,6061037
53,920002	1,5871905
53,9600029	1,6855031
54,0000038	1,65762
54,0400009	1,6904526
54,0800018	1,7329394
54,1200027	1,7188973
54,1600037	1,820051
54,2000008	1,6306198
54,2400017	1,7953473
54,2800026	1,754898
54,3200035	1,8017261
54,3600044	1,624251
54,4000015	1,5898442
54,4400024	1,5480089
54,4800034	1,5412261
54,5200043	1,5380437
54,5600014	1,4952199
54,6000023	1,4706246
54,6400032	1,5034921
54,6800041	1,5254374
54,7200012	1,5248749
54,7600021	1,544507
54,8000031	1,515843
54,840004	1,6090465
54,8800011	1,5178454
54,920002	1,4308869
54,9600029	1,5028795
55,0000038	1,4162782
55,0400009	1,6315125
55,0800018	1,4617066
55,1200027	1,5206604
55,1600037	1,6141449
55,2000008	1,5007135
55,2400017	1,4877098
55,2800026	1,5054369
55,3200035	1,568638
55,3600044	1,6193737
55,4000015	1,6932783
55,4400024	1,5572556
55,4800034	1,6207923
55,5200043	1,5864903
55,5600014	1,6799418
55,6000023	1,7573323
55,6400032	1,7618133
55,6800041	1,676906
55,7200012	1,7586884
55,7600021	1,8543174
55,8000031	1,8468384
55,840004	1,655293
55,8800011	1,7878704
55,920002	1,6997236
55,9600029	1,6814826
56,0000038	1,6179057
56,0400009	1,7096215
56,0800018	1,6477878
56,1200027	1,7722629
56,1600037	1,770786
56,2000008	1,8364167
56,2400017	1,8119717
56,2800026	1,7753491
56,3200035	1,769284
56,3600044	1,7628824
56,4000015	1,7422146
56,4400024	1,6333106
56,4800034	1,6545594
56,5200043	1,7182661
56,5600014	1,6175811
56,6000023	1,6380275
56,6400032	1,5736356
56,6800041	1,6826204
56,7200012	1,7675035
56,7600021	1,6679251
56,8000031	1,7278767
56,840004	1,6501368
56,8800011	1,4905975
56,920002	1,6784203
56,9600029	1,7410203
57,0000038	1,6496869
57,0400009	1,5863841
57,0800018	1,677133
57,1200027	1,7119818
57,1600037	1,7065842
57,2000046	1,6349831
57,2400017	1,6150916
57,2800026	1,4392178
57,3200035	1,623692
57,3600044	1,6661814
57,4000015	1,6636145
57,4400024	1,5374901
57,4800034	1,5950776
57,5200043	1,5758638
57,5600014	1,6405921
57,6000023	1,6486608
57,6400032	1,6715901
57,6800041	1,6766031
57,7200012	1,6413333
57,7600021	1,5636772
57,8000031	1,4906366
57,840004	1,5098189
57,8800011	1,6045457
57,920002	1,5769658
57,9600029	1,6845912
58,0000038	1,5471652
58,0400009	1,636839
58,0800018	1,704697
58,1200027	1,5746142
58,1600037	1,6841308
58,2000046	1,5396107
58,2400017	1,6462466
58,2800026	1,6255292
58,3200035	1,5153705
58,3600044	1,5266702
58,4000015	1,5411965
58,4400024	1,5925733
58,4800034	1,4518042
58,5200043	1,4589776
58,5600014	1,5526891
58,6000023	1,5992365
58,6400032	1,5410818
58,6800041	1,5735439
58,7200012	1,522879
58,7600021	1,6194501
58,8000031	1,5566376
58,840004	1,4577833
58,8800011	1,553003
58,920002	1,512315
58,9600029	1,4556445
59,0000038	1,4229673
59,0400009	1,4449846
59,0800018	1,5024008
59,1200027	1,4186599
59,1600037	1,4100851
59,2000046	1,3603969
59,2400017	1,5206892
59,2800026	1,5363853
59,3200035	1,5384359
59,3600044	1,5007685
59,4000015	1,5521463
59,4400024	1,5984623
59,4800034	1,5959117
59,5200043	1,5899101
59,5600014	1,6873538
59,6000023	1,7286646
59,6400032	1,7821009
59,6800041	1,6481417
59,7200012	1,5863411
59,7600021	1,6221141
59,8000031	1,4234622
59,840004	1,354761
59,8800011	1,4591851
59,920002	1,522842
59,9600029	1,4331299
60,0000038	1,434432
60,0400047	1,3991333
60,0800018	1,4513743
60,1200027	1,4856378
60,1600037	1,6441734
60,2000046	1,6321371
60,2400017	1,7028053
60,2800026	1,6978701
60,3200035	1,6253551
60,3600044	1,7359748
60,4000015	1,7833261
60,4400024	1,6938063
60,4800034	1,9100007
60,5200043	1,8206105
60,5600014	1,8576802
60,6000023	1,8568531
60,6400032	1,8574622
60,6800041	1,7504681
60,7200012	1,7368752
60,7600021	1,6914393
60,8000031	1,7329191
60,840004	1,8681003
60,8800011	1,9115859
60,920002	1,8837559
60,9600029	1,8512183
61,0000038	1,714045
61,0400047	1,7920169
61,0800018	1,6971457
61,1200027	1,5558058
61,1600037	1,6356163
61,2000046	1,6287084
61,2400017	1,7174715
61,2800026	1,6922387
61,3200035	1,7142721
61,3600044	1,7167844
61,4000015	1,6044106
61,4400024	1,6984533
61,4800034	1,6053867
61,5200043	1,6146501
61,5600014	1,5517955
61,6000023	1,6745882
61,6400032	1,5700563
61,6800041	1,4874405
61,7200012	1,5608468
61,7600021	1,6789148
61,8000031	1,6332282
61,840004	1,7410496
61,8800011	1,7015805
61,920002	1,723363
61,9600029	1,6958073
62,0000038	1,6834308
62,0400047	1,6423239
62,0800018	1,7238455
62,1200027	1,6648649
62,1600037	1,5482141
62,2000046	1,5896139
62,2400017	1,5660695
62,2800026	1,6815832
62,3200035	1,8016566
62,3600044	1,6457931
62,4000015	1,5148456
62,4400024	1,6850083
62,4800034	1,781747
62,5200043	1,7500746
62,5600014	1,7327693
62,6000023	1,7029468
62,6400032	1,6728103
62,6800041	1,624487
62,7200012	1,6324857
62,7600021	1,5895491
62,8000031	1,6285059
62,840004	1,7243299
62,8800049	1,6798358
62,920002	1,549087
62,9600029	1,413397
63,0000038	1,364198
63,0400047	1,4037533
63,0800018	1,4791124
63,1200027	1,5558952
63,1600037	1,3895147
63,2000046	1,4260839
63,2400017	1,4811391
63,2800026	1,5450211
63,3200035	1,4229622
63,3600044	1,5352871
63,4000015	1,5175703
63,4400024	1,5496671
63,4800034	1,5942334
63,5200043	1,6917908
63,5600014	1,5781193
63,6000023	1,5410866
63,6400032	1,615512
63,6800041	1,5198985
63,7200012	1,6049802
63,7600021	1,5762116
63,8000031	1,5105295
63,840004	1,4238209
63,8800049	1,6015052
63,920002	1,6156813
63,9600029	1,5601741
64	1,6901565
64,0400009	1,5942096
64,0800018	1,7178495
64,1200027	1,544181
64,1600037	1,634991
64,2000046	1,6352198
64,2400055	1,6374224
64,2800064	1,6539264
64,3199997	1,5681969
64,3600006	1,6602992
64,4000015	1,5874871
64,4400024	1,6580906
64,4800034	1,757562
64,5200043	1,7847073
64,5600052	1,6600618
64,6000061	1,6000289
64,6399994	1,5763686
64,6800003	1,6193982
64,7200012	1,5900235
64,7600021	1,7438797
64,8000031	1,6114125
64,840004	1,6902186
64,8800049	1,6828213
64,9200058	1,8393378
64,9600067	1,7926217
65	1,8539758
65,0400009	1,8761185
65,0800018	1,8562231
65,1200027	1,7260567
65,1600037	1,7697145
65,2000046	1,6914924
65,2400055	1,652305
65,2800064	1,7453321
65,3199997	1,6074979
65,3600006	1,7438624
65,4000015	1,6758254
65,4400024	1,7554439
65,4800034	1,7724556
65,5200043	1,8042541
65,5600052	1,7407026
65,6000061	1,5091218
65,6399994	1,6174287
65,6800003	1,696509
65,7200012	1,7430849
65,7600021	1,7048328
65,8000031	1,6916709
65,840004	1,6951118
65,8800049	1,8085914
65,9200058	1,8170784
65,9600067	1,849595
66	1,7908957
66,0400009	1,637869
66,0800018	1,4973638
66,1200027	1,5953376
66,1600037	1,5963173
66,2000046	1,5826393
66,2400055	1,5457033
66,2800064	1,855157
66,3199997	1,9075776
66,3600006	1,8977371
66,4000015	1,7675107
66,4400024	1,5205748
66,4800034	1,5800138
66,5200043	1,4687794
66,5600052	1,536164
66,6000061	1,3161207
66,6399994	1,6363143
66,6800003	1,7586389
66,7200012	1,7136064
66,7600021	1,64118
66,8000031	1,7468832
66,840004	1,8164839
66,8800049	1,6955069
66,9200058	1,7820598
66,9600067	1,9268475
67	1,8677635
67,0400009	1,8743727
67,0800018	1,9097956
67,1200027	1,8474797
67,1600037	1,8081437
67,2000046	1,7070347
67,2400055	1,7584696
67,2800064	1,775377
67,3199997	1,6826988
67,3600006	1,5417938
67,4000015	1,619287
67,4400024	1,5632259
67,4800034	1,568349
67,5200043	1,5504779
67,5600052	1,4721076
67,6000061	1,5543472
67,640007	1,5465387
67,6800003	1,5554906
67,7200012	1,7004548
67,7600021	1,7549953
67,8000031	1,5648787
67,840004	1,6373601
67,8800049	1,5777729
67,9200058	1,5722507
67,9600067	1,5321984
68	1,4418607
68,0400009	1,4366952
68,0800018	1,4456848
68,1200027	1,4145448
68,1600037	1,4567612
68,2000046	1,5400249
68,2400055	1,5328854
68,2800064	1,5835365
68,3199997	1,4746644
68,3600006	1,5674121
68,4000015	1,5529748
68,4400024	1,518271
68,4800034	1,4078554
68,5200043	1,3966095
68,5600052	1,4565908
68,6000061	1,4353006
68,640007	1,41752
68,6800003	1,4293768
68,7200012	1,4676659
68,7600021	1,3945712
68,8000031	1,346733
68,840004	1,2222162
68,8800049	1,3018919
68,9200058	1,3459326
68,9600067	1,4767466
69	1,5582635
69,0400009	1,604476
69,0800018	1,5415623
69,1200027	1,5331097
69,1600037	1,5071754
69,2000046	1,4462775
69,2400055	1,4156539
69,2800064	1,3125715
69,3199997	1,2396222
69,3600006	1,4018186
69,4000015	1,4250637
69,4400024	1,5466226
69,4800034	1,5451308
69,5200043	1,6536955
69,5600052	1,4493029
69,6000061	1,5642657
69,640007	1,6393067
69,6800003	1,5560168
69,7200012	1,6591213
69,7600021	1,6837835
69,8000031	1,5411947
69,840004	1,5142541
69,8800049	1,4650989
69,9200058	1,4721898
69,9600067	1,3934318
70	1,3573482
70,0400009	1,3555214
70,0800018	1,2901444
70,1200027	1,3749304
70,1600037	1,4037994
70,2000046	1,2955115
70,2400055	1,2494996
70,2800064	1,3715383
70,3199997	1,1598288
70,3600006	1,3672587
70,4000015	1,4190246
70,4400024	1,5310458
70,4800034	1,3946377
70,5200043	1,4545525
70,5600052	1,3201404
70,6000061	1,371142
70,640007	1,3972709
70,6800003	1,3805734
70,7200012	1,3776293
70,7600021	1,2807317
70,8000031	1,2616955
70,840004	1,1130197
70,8800049	1,0844659
70,9200058	1,0828165
70,9600067	1,1240649
71	1,1464876
71,0400009	1,0490522
71,0800018	0,9774363
71,1200027	1,0645885
71,1600037	1,0248952
71,2000046	1,1212831
71,2400055	1,2057836
71,2800064	1,3108717
71,3199997	1,4418874
71,3600006	1,2455919
71,4000015	1,2091664
71,4400024	1,2574052
71,4800034	1,0789884
71,5200043	1,1704124
71,5600052	1,3412915
71,6000061	1,3873539
71,640007	1,2307608
71,6800003	1,2019705
71,7200012	1,3356272
71,7600021	1,1472566
71,8000031	1,3001117
71,840004	1,2459069
71,8800049	1,2364347
71,9200058	1,2613877
71,9600067	1,1434571
72	1,0802311
72,0400009	1,0361764
72,0800018	1,2180036
72,1200027	1,1694392
72,1600037	1,0711322
72,2000046	1,0674899
72,2400055	1,0862993
72,2800064	1,2443558
72,3199997	1,2084138
72,3600006	1,1553901
72,4000015	1,1554457
72,4400024	1,1919413
72,4800034	1,1152899
72,5200043	1,257692
72,5600052	1,218065
72,6000061	1,2472167
72,640007	1,2429272
72,6800003	1,0247225
72,7200012	1,1428771
72,7600021	1,1359047
72,8000031	1,0006994
72,840004	0,973256
72,8800049	0,9162699
72,9200058	1,0321732
72,9600067	1,0418545
73	1,0421555
73,0400009	1,0773535
73,0800018	1,1032646
73,1200027	1,0875808
73,1600037	1,0427312
73,2000046	1,1175187
73,2400055	1,1275005
73,2800064	1,1530855
73,3199997	1,1518047
73,3600006	1,1065863
73,4000015	1,2550055
73,4400024	1,2273327
73,4800034	1,1960671
73,5200043	1,2199775
73,5600052	1,2580395
73,6000061	1,2054942
73,640007	1,1903964
73,6800003	1,2225765
73,7200012	1,2054372
73,7600021	1,2354265
73,8000031	1,2156627
73,840004	1,2659868
73,8800049	1,1183454
73,9200058	1,1923515
73,9600067	1,2543024
74	1,339951
74,0400009	1,1901795
74,0800018	1,1479604
74,1200027	1,3072715
74,1600037	1,3468754
74,2000046	1,4253591
74,2400055	1,2523878
74,2800064	1,3419279
74,3200073	1,2964252
74,3600006	1,2964624
74,4000015	1,3072038
74,4400024	1,201059
74,4800034	1,3170612
74,5200043	1,2896047
74,5600052	1,3380437
74,6000061	1,3882593
74,640007	1,3511343
74,6800003	1,356804
74,7200012	1,4533017
74,7600021	1,5635046
74,8000031	1,5902665
74,840004	1,6305642
74,8800049	1,619139
74,9200058	1,6408256
74,9600067	1,7105441
75	1,8042026
75,0400009	1,7457652
75,0800018	1,6785758
75,1200027	1,620122
75,1600037	1,6223197
75,2000046	1,5770292
75,2400055	1,505656
75,2800064	1,5725805
75,3200073	1,538803
75,3600006	1,5102972
75,4000015	1,5628073
75,4400024	1,5354326
75,4800034	1,5392305
75,5200043	1,4895492
75,5600052	1,5195144
75,6000061	1,453343
75,640007	1,3535092
75,6800003	1,4054877
75,7200012	1,4036347
75,7600021	1,5415875
75,8000031	1,4620664
75,840004	1,4084828
75,8800049	1,5784464
75,9200058	1,5752572
75,9600067	1,3647052
76	1,2999451
76,0400009	1,2598246
76,0800018	1,3943619
76,1200027	1,5806333
76,1600037	1,5197946
76,2000046	1,4831161
76,2400055	1,5053558
76,2800064	1,4619836
76,3200073	1,3197726
76,3600006	1,315369
76,4000015	1,1554718
76,4400024	1,3522367
76,4800034	1,2928425
76,5200043	1,2441913
76,5600052	1,0732889
76,6000061	1,1476715
76,640007	1,1776417
76,6800003	1,2463539
76,7200012	1,2562335
76,7600021	1,2589179
76,8000031	1,2998677
76,840004	1,3290054
76,8800049	1,2733475
76,9200058	1,301152
76,9600067	1,3050581
77	1,3142527
77,0400009	1,2929379
77,0800018	1,3423926
77,1200027	1,2542344
77,1600037	1,2686508
77,2000046	1,2644349
77,2400055	1,2824689
77,2800064	1,3812581
77,3200073	1,2938818
77,3600006	1,3090826
77,4000015	1,3968415
77,4400024	1,4199893
77,4800034	1,4303123
77,5200043	1,4489814
77,5600052	1,3961039
77,6000061	1,2877581
77,640007	1,3660356
77,6800003	1,3834393
77,7200012	1,3295742
77,7600021	1,358873
77,8000031	1,2298616
77,840004	1,2290556
77,8800049	1,1651567
77,9200058	1,183974
77,9600067	1,201071
78	1,226105
78,0400009	1,1265748
78,0800018	1,1971451
78,1200027	1,0995063
78,1600037	1,218244
78,2000046	1,128935
78,2400055	1,1534011
78,2800064	1,1373297
78,3200073	1,0602504
78,3600006	1,1123518
78,4000015	1,066891
78,4400024	1,029755
78,4800034	0,95847
78,5200043	0,928673
78,5600052	0,9646364
78,6000061	0,9307701
78,640007	1,0480249
78,6800003	0,8466641
78,7200012	0,9419531
78,7600021	0,9000015
78,8000031	0,9039791
78,840004	0,8327854
78,8800049	0,7916155
78,9200058	0,8875675
78,9600067	0,8793651
79	0,9122671
79,0400009	0,8540949
79,0800018	0,8078265
79,1200027	0,8168902
79,1600037	0,8908249
79,2000046	0,8244309
79,2400055	0,8241556
79,2800064	0,9385554
79,3200073	0,8909907
79,3600006	0,908093
79,4000015	0,8300148
79,4400024	0,9182126
79,4800034	0,894287
79,5200043	0,9128772
79,5600052	0,9475697
79,6000061	0,9597275
79,640007	0,9846424
79,6800003	0,9363969
79,7200012	0,9802107
79,7600021	1,0636696
79,8000031	1,0516344
79,840004	1,0213393
79,8800049	1,0431858
79,9200058	1,0527236
79,9600067	1,1423179
80	1,0921013
80,0400009	1,1134082
80,0800018	1,0637375
80,1200027	1,0659466
80,1600037	1,0406235
80,2000046	1,1121103
80,2400055	1,0493737
80,2800064	1,0739759
80,3200073	1,0388538
80,3600006	1,0610874
80,4000015	1,0886086
80,4400024	1,1780775
80,4800034	1,1009001
80,5200043	1,0329221
80,5600052	1,1510763
80,6000061	1,2045462
80,640007	1,1050582
80,6800003	1,0485294
80,7200012	1,0918103
80,7600021	1,0855854
80,8000031	1,0662045
80,840004	1,088446
80,8800049	1,086658
80,9200058	1,0168067
80,9600067	0,9579542
81,0000076	0,96262
81,0400009	0,9306064
81,0800018	1,1293525
81,1200027	1,1178709
81,1600037	1,0102787
81,2000046	0,9350565
81,2400055	0,9935691
81,2800064	0,9705811
81,3200073	0,9417547
81,3600006	0,9754407
81,4000015	0,8802696
81,4400024	0,8300925
81,4800034	0,9408997
81,5200043	0,9747512
81,5600052	0,9530272
81,6000061	0,9389818
81,640007	0,9200344
81,6800003	0,946529
81,7200012	1,016132
81,7600021	1,0084667
81,8000031	0,9887317
81,840004	0,9573836
81,8800049	1,0282708
81,9200058	1,1135206
81,9600067	0,9718596
82,0000076	0,9564133
82,0400009	0,9401478
82,0800018	0,9143856
82,1200027	0,9350345
82,1600037	1,0109352
82,2000046	0,975835
82,2400055	1,0588255
82,2800064	1,0569125
82,3200073	0,9569514
82,3600006	0,9506958
82,4000015	0,9950168
82,4400024	0,87582
82,4800034	0,9218634
82,5200043	0,917037
82,5600052	0,9227861
82,6000061	0,9000242
82,640007	0,868687
82,6800003	0,9401005
82,7200012	0,9555193
82,7600021	0,8683324
82,8000031	0,8753999
82,840004	0,9162876
82,8800049	0,9064922
82,9200058	0,9560528
82,9600067	0,8501996
83,0000076	0,800279
83,0400009	0,7911416
83,0800018	0,7526831
83,1200027	0,7417793
83,1600037	0,7142489
83,2000046	0,8161386
83,2400055	0,8547867
83,2800064	0,8383483
83,3200073	0,8775375
83,3600006	0,9855933
83,4000015	0,9839631
83,4400024	0,9981063
83,4800034	0,9865621
83,5200043	1,0571853
83,5600052	1,0473571
83,6000061	1,0671705
83,640007	0,9591452
83,6800003	0,9960939
83,7200012	0,900085
83,7600021	0,9294685
83,8000031	0,9004543
83,840004	0,9462188
83,8800049	0,9627179
83,9200058	0,95858
83,9600067	0,9155093
84,0000076	1,0052859
84,0400009	0,9753681
84,0800018	0,9681996
84,1200027	0,9638588
84,1600037	0,9432853
84,2000046	0,9275569
84,2400055	0,9739434
84,2800064	0,9462417
84,3200073	0,9668047
84,3600006	1,06604
84,4000015	0,9481742
84,4400024	1,01081
84,4800034	1,0624347
84,5200043	1,0396755
84,5600052	1,0248199
84,6000061	1,0083255
84,640007	0,9624697
84,6800003	0,9458523
84,7200012	0,9354198
84,7600021	0,9796181
84,8000031	0,9442006
84,840004	1,0566667
84,8800049	1,0601505
84,9200058	1,0574542
84,9600067	1,0231173
85,0000076	1,0840847
85,0400009	1,0055546
85,0800018	0,9953439
85,1200027	0,9820564
85,1600037	0,9599257
85,2000046	0,949692
85,2400055	0,8983116
85,2800064	0,9893439
85,3200073	0,9205183
85,3600006	1,0109442
85,4000015	0,9614415
85,4400024	0,9758846
85,4800034	1,0865051
85,5200043	0,916615
85,5600052	0,9223459
85,6000061	0,9654434
85,640007	0,872698
85,6800003	0,9089829
85,7200012	0,8560309
85,7600021	0,8628392
85,8000031	0,8649429
85,840004	0,8987889
85,8800049	0,8776673
85,9200058	0,9967901
85,9600067	0,9266921
86,0000076	0,9602805
86,0400009	1,0073192
86,0800018	0,9298591
86,1200027	0,886298
86,1600037	0,9524683
86,2000046	1,0169312
86,2400055	1,0472846
86,2800064	1,0080502
86,3200073	0,9628362
86,3600006	0,985157
86,4000015	0,9952253
86,4400024	0,9543006
86,4800034	0,9416901
86,5200043	0,9303493
86,5600052	1,0258632
86,6000061	1,0401572
86,640007	0,9978682
86,6800003	1,0803685
86,7200012	1,0885673
86,7600021	1,0262705
86,8000031	1,0699967
86,840004	1,0161464
86,8800049	1,0809941
86,9200058	0,9930962
86,9600067	0,9719793
87,0000076	1,05937
87,0400009	0,9831275
87,0800018	1,0257174
87,1200027	1,0720119
87,1600037	1,0263445
87,2000046	0,9912816
87,2400055	0,8908041
87,2800064	1,0500511
87,3200073	0,9713227
87,3600006	0,9432155
87,4000015	0,9732384
87,4400024	0,9665024
87,4800034	1,0297748
87,5200043	0,933778
87,5600052	0,932283
87,6000061	0,9464644
87,640007	1,0196023
87,6800079	0,9301186
87,7200012	0,9145678
87,7600021	0,8628884
87,8000031	0,8956195
87,840004	0,8774312
87,8800049	0,9426576
87,9200058	0,9501135
