@TYPE	VH+VL	VH	VL	CD20	
@	Y105A	Y105A	Y105A	Y105A	
111,9600067	0,1982392	0,1288217	0,2392723	0,1512588	
112,0000076	0,2101684	0,1389053	0,2453913	0,1596396	
112,0400085	0,2146443	0,1452095	0,2410952	0,1336752	
112,0800018	0,2062109	0,1237481	0,2415805	0,1361824	
112,1200027	0,2118031	0,1469584	0,2332517	0,1344736	
112,1600037	0,226916	0,14453	0,2737873	0,1608436	
112,2000046	0,2249117	0,12466	0,2813888	0,1576743	
112,2400055	0,2213623	0,1288653	0,2612966	0,1387548	
112,2800064	0,2257356	0,1273008	0,2718799	0,146416	
112,3200073	0,1997434	0,1253228	0,2359757	0,1391217	
112,3600082	0,1919141	0,1138303	0,237641	0,1402256	
112,4000015	0,1834087	0,1185387	0,2236722	0,1343988	
112,4400024	0,197736	0,126074	0,2407773	0,1344377	
112,4800034	0,2027775	0,1150609	0,2428379	0,1467495	
112,5200043	0,2173932	0,127813	0,2629432	0,13582	
112,5600052	0,1851905	0,120827	0,2255918	0,1473337	
112,6000061	0,1962777	0,1213732	0,2414384	0,1347893	
112,640007	0,2069778	0,1267213	0,2383326	0,1592555	
112,6800079	0,2018979	0,1126309	0,2431652	0,154349	
112,7200089	0,2095847	0,1085237	0,2534422	0,1522073	
112,7600021	0,2108258	0,1243936	0,2396372	0,1501533	
112,8000031	0,2194339	0,117377	0,2597863	0,1548984	
112,840004	0,2250661	0,1162073	0,2785113	0,1466694	
112,8800049	0,2218489	0,1092916	0,2733416	0,1519379	
112,9200058	0,2260813	0,1115545	0,2720171	0,1567785	
112,9600067	0,2207922	0,110521	0,2675217	0,1465365	
113,0000076	0,2081851	0,1033782	0,2626068	0,1565231	
113,0400085	0,2162516	0,1231705	0,2604217	0,1472834	
113,0800018	0,2299856	0,1253817	0,2776018	0,1694685	
113,1200027	0,2126367	0,1169672	0,2635232	0,1556969	
113,1600037	0,2215875	0,1261526	0,2732685	0,1774543	
113,2000046	0,217978	0,1212954	0,2709765	0,1524438	
113,2400055	0,2092634	0,117824	0,2471172	0,1546496	
113,2800064	0,207987	0,1123564	0,2558087	0,1469078	
113,3200073	0,1999951	0,1154136	0,2511286	0,1395009	
113,3600082	0,2104086	0,1275678	0,2527026	0,1410108	
113,4000092	0,2242261	0,1332447	0,2619021	0,1452264	
113,4400024	0,2217359	0,1259185	0,2661262	0,1496321	
113,4800034	0,2372859	0,1400262	0,2821406	0,1526732	
113,5200043	0,229104	0,1382845	0,2733632	0,1452777	
113,5600052	0,21684	0,1211577	0,2657542	0,1440394	
113,6000061	0,2184221	0,1317454	0,2549111	0,153941	
113,640007	0,2216653	0,1396982	0,2493435	0,1545708	
113,6800079	0,2151027	0,1237028	0,2552894	0,1554995	
113,7200089	0,209012	0,1216943	0,2416187	0,1476312	
113,7600021	0,2134864	0,1293141	0,2335289	0,1358819	
113,8000031	0,2092097	0,1146569	0,2589549	0,1331406	
113,840004	0,2102953	0,1186904	0,2450905	0,1329067	
113,8800049	0,193848	0,1111816	0,2386449	0,1407682	
113,9200058	0,1879958	0,1174629	0,2314984	0,1372695	
113,9600067	0,1939221	0,1065098	0,232539	0,1259218	
114,0000076	0,2065599	0,1172965	0,2411131	0,1373179	
114,0400085	0,2019551	0,1222544	0,2442539	0,1318393	
114,0800018	0,2223052	0,1390774	0,2462837	0,1471544	
114,1200027	0,2243552	0,1185711	0,2686712	0,1325451	
114,1600037	0,2223781	0,1118405	0,2571748	0,1315145	
114,2000046	0,2146009	0,1225522	0,2511352	0,131251	
114,2400055	0,2220826	0,1458513	0,2444402	0,1472011	
114,2800064	0,2262687	0,1471416	0,2603944	0,1413212	
114,3200073	0,2194436	0,1506218	0,2395992	0,1347442	
114,3600082	0,220356	0,1308875	0,2655686	0,1243763	
114,4000092	0,2020843	0,1238805	0,2446337	0,1341176	
114,4400024	0,217168	0,1218586	0,2560688	0,1350588	
114,4800034	0,2136983	0,1229601	0,2539604	0,1367057	
114,5200043	0,2160545	0,1367751	0,2447263	0,1425909	
114,5600052	0,2171175	0,1391514	0,2433868	0,1411367	
114,6000061	0,2066448	0,1352217	0,2377903	0,1415502	
114,640007	0,2125536	0,1209999	0,2472952	0,150364	
114,6800079	0,2100011	0,1394995	0,2415445	0,1540441	
114,7200089	0,2049952	0,1310578	0,2397851	0,1461649	
114,7600021	0,2027795	0,1369139	0,2300487	0,1568025	
114,8000031	0,197262	0,127398	0,233379	0,1558912	
114,840004	0,2066855	0,1206991	0,2316598	0,1346166	
114,8800049	0,2282113	0,1347173	0,2512202	0,1333722	
114,9200058	0,2330049	0,1260678	0,2793946	0,124939	
114,9600067	0,2221465	0,1211095	0,2479265	0,1353939	
115,0000076	0,2280763	0,1202188	0,2599524	0,1330422	
115,0400085	0,2278493	0,133398	0,2639001	0,1335238	
115,0800018	0,2096168	0,1334224	0,2400915	0,1294966	
115,1200027	0,2070506	0,1275406	0,2415863	0,136199	
115,1600037	0,2073445	0,1448755	0,2300507	0,1406419	
115,2000046	0,203141	0,1305012	0,2393461	0,1519255	
115,2400055	0,2121045	0,1376358	0,2391977	0,1412603	
115,2800064	0,2044247	0,1428655	0,2232054	0,1409473	
115,3200073	0,192923	0,1168415	0,2228079	0,1325462	
115,3600082	0,2042109	0,1316948	0,2346143	0,1342943	
115,4000092	0,1984387	0,1291233	0,2256459	0,1317511	
115,4400024	0,2119425	0,1524144	0,2279745	0,1262419	
115,4800034	0,2029116	0,1389119	0,2283059	0,1381261	
115,5200043	0,2125159	0,1375711	0,228672	0,1336113	
115,5600052	0,1973695	0,123907	0,2166723	0,1412104	
115,6000061	0,1824871	0,1246135	0,2232333	0,1353491	
115,640007	0,1864816	0,1305506	0,2254646	0,1433062	
115,6800079	0,1844513	0,1322906	0,2082907	0,1445564	
115,7200089	0,1910141	0,1458721	0,2174903	0,1390961	
115,7600021	0,1895559	0,1305711	0,2213215	0,1561173	
115,8000031	0,1896218	0,1462974	0,2124428	0,1482521	
115,840004	0,1734053	0,1203509	0,2065816	0,1554946	
115,8800049	0,1942936	0,1349471	0,2255263	0,1426115	
115,9200058	0,1929327	0,1251102	0,2277311	0,1528513	
115,9600067	0,1892912	0,1352718	0,2172352	0,1537026	
116,0000076	0,1932494	0,1322015	0,2294185	0,1572782	
116,0400085	0,1820783	0,1203449	0,2237926	0,1377363	
116,0800018	0,1912292	0,1239495	0,2263984	0,1418281	
116,1200027	0,1974235	0,1269135	0,225677	0,1450692	
116,1600037	0,2011918	0,1288423	0,226091	0,1250389	
116,2000046	0,2214002	0,1445387	0,2450815	0,1265904	
116,2400055	0,2069604	0,1417448	0,2314424	0,1173441	
116,2800064	0,202745	0,1275939	0,2266674	0,1323493	
116,3200073	0,2058938	0,1376066	0,2316857	0,117697	
116,3600082	0,1908974	0,1288778	0,2212481	0,1382251	
116,4000092	0,1901795	0,1184182	0,2290594	0,1119998	
116,4400024	0,2165018	0,1329679	0,2493481	0,1098064	
116,4800034	0,196284	0,1343963	0,218862	0,1204122	
116,5200043	0,2056222	0,1267126	0,2326189	0,1131636	
116,5600052	0,2038937	0,1285847	0,2317977	0,1381492	
116,6000061	0,2141168	0,1369158	0,2508135	0,1159054	
116,640007	0,2013356	0,1223673	0,2391753	0,1150573	
116,6800079	0,1998678	0,1292509	0,2408462	0,1162848	
116,7200089	0,2153169	0,1430716	0,2380367	0,1384979	
116,7600021	0,202093	0,13016	0,2445288	0,1295986	
116,8000031	0,2040168	0,1366964	0,239335	0,1360169	
116,840004	0,2100061	0,1276993	0,242755	0,1170234	
116,8800049	0,2048242	0,1254073	0,2396922	0,1209229	
116,9200058	0,200247	0,1223408	0,2323621	0,1092448	
116,9600067	0,2062336	0,1251191	0,2435123	0,1313466	
117,0000076	0,1996389	0,1319981	0,2381641	0,1291465	
117,0400085	0,2047803	0,1311311	0,2329969	0,1356703	
117,0800018	0,205419	0,1305278	0,2388667	0,1305615	
117,1200027	0,1861347	0,1143019	0,2388109	0,1455784	
117,1600037	0,1998489	0,131871	0,2396747	0,1423122	
117,2000046	0,208492	0,142947	0,2393104	0,147865	
117,2400055	0,2009291	0,1250461	0,2358414	0,1465551	
117,2800064	0,2022488	0,1327186	0,2509053	0,1240466	
117,3200073	0,2118074	0,147693	0,2504792	0,1483664	
117,3600082	0,2327951	0,1523113	0,269235	0,1500649	
117,4000092	0,2263009	0,1625983	0,2566347	0,1443493	
117,4400024	0,1987133	0,1387376	0,2272	0,1500016	
117,4800034	0,2071101	0,1448429	0,2383585	0,1303305	
117,5200043	0,209298	0,1526091	0,2328656	0,1296082	
117,5600052	0,2225154	0,1499086	0,2432241	0,144688	
117,6000061	0,202894	0,1364919	0,2301047	0,1528539	
117,640007	0,2075759	0,1291709	0,2513952	0,1378786	
117,6800079	0,2238228	0,1507204	0,2555232	0,1375212	
117,7200089	0,2050355	0,1325511	0,2436428	0,1327007	
117,7600021	0,2034942	0,1337022	0,2355268	0,1198282	
117,8000031	0,2220283	0,1522767	0,240926	0,1401939	
117,840004	0,220913	0,1555029	0,2363739	0,1316584	
117,8800049	0,1969076	0,1398791	0,2118822	0,1383925	
117,9200058	0,2008768	0,1386354	0,2282956	0,1353069	
117,9600067	0,2071971	0,1283671	0,2531467	0,1296864	
118,0000076	0,2216163	0,1438636	0,2538353	0,138703	
118,0400085	0,2029985	0,1357027	0,2363738	0,1527688	
118,0800018	0,2209668	0,1352407	0,2536033	0,1453896	
118,1200027	0,2049392	0,1234952	0,2417117	0,1512438	
118,1600037	0,2044759	0,1391825	0,2407466	0,1405251	
118,2000046	0,2040719	0,1368415	0,2335881	0,1746506	
118,2400055	0,2039875	0,1372928	0,2402934	0,1673075	
118,2800064	0,2175612	0,1406295	0,2585278	0,1494593	
118,3200073	0,2091272	0,1361697	0,2508691	0,181206	
118,3600082	0,2123617	0,1421711	0,2378144	0,1652511	
118,4000092	0,2163171	0,1359336	0,2632908	0,1658925	
118,4400024	0,2079723	0,115782	0,2624145	0,1681533	
118,4800034	0,2117595	0,1210928	0,2545087	0,1733906	
118,5200043	0,1937788	0,1208148	0,2330995	0,1515818	
118,5600052	0,2093459	0,1323354	0,2483267	0,1523762	
118,6000061	0,2020076	0,1219091	0,2494569	0,1452045	
118,640007	0,2155013	0,1161783	0,2579095	0,149555	
118,6800079	0,2153096	0,1337622	0,2583579	0,1502149	
118,7200089	0,2080418	0,1370573	0,2487662	0,1512777	
118,7600021	0,2073279	0,1317717	0,2540883	0,1513847	
118,8000031	0,2145455	0,1446081	0,2443039	0,1613195	
118,840004	0,2279279	0,1610258	0,2575367	0,1566447	
118,8800049	0,1955232	0,1327334	0,2349569	0,1620552	
118,9200058	0,1936806	0,1292974	0,2374455	0,1641982	
118,9600067	0,1949463	0,123295	0,2368679	0,1667573	
119,0000076	0,2109586	0,1470627	0,2362216	0,155834	
119,0400085	0,22107	0,1326353	0,2631511	0,1432909	
119,0800095	0,2049937	0,1366333	0,2472903	0,1466308	
119,1200027	0,2067547	0,127793	0,2531857	0,1536715	
119,1600037	0,2043	0,1361938	0,2385465	0,1588055	
119,2000046	0,2086309	0,1277177	0,2442901	0,1480332	
119,2400055	0,2107738	0,133358	0,252975	0,1480311	
119,2800064	0,209239	0,1339409	0,2518692	0,1483841	
119,3200073	0,1853228	0,1149	0,2317366	0,1684482	
119,3600082	0,1915398	0,1309262	0,22954	0,1428606	
119,4000092	0,2006624	0,1462619	0,2336487	0,1499212	
119,4400024	0,2094151	0,1626532	0,2389352	0,1408486	
119,4800034	0,2268619	0,1490204	0,251415	0,1415398	
119,5200043	0,2091568	0,1323093	0,2448968	0,1396094	
119,5600052	0,2095911	0,1392571	0,238676	0,1350745	
119,6000061	0,2235383	0,1280271	0,2630914	0,1585191	
119,640007	0,2102063	0,1343521	0,2500302	0,140385	
119,6800079	0,1949268	0,1205355	0,2386821	0,1240162	
119,7200089	0,2004781	0,1193012	0,2392953	0,1320193	
119,7600021	0,2038206	0,1327006	0,2385506	0,1449007	
119,8000031	0,1945115	0,1154152	0,2401751	0,1374056	
119,840004	0,1931552	0,1336616	0,2267709	0,1450996	
119,8800049	0,1933813	0,1133125	0,2448333	0,1560003	
119,9200058	0,2079173	0,1287957	0,2516271	0,1359496	
119,9600067	0,2207083	0,1221308	0,2752303	0,1275997	
120,0000076	0,204742	0,1180775	0,2441069	0,1381705	
120,0400085	0,2081986	0,114805	0,2571696	0,1365595	
120,0800095	0,1885022	0,1183651	0,2331222	0,1426489	
120,1200027	0,2167854	0,1290663	0,2675828	0,1298658	
120,1600037	0,2117151	0,1335071	0,2456032	0,1216722	
120,2000046	0,2109405	0,1109579	0,2734735	0,1329377	
120,2400055	0,2121071	0,1065647	0,276301	0,1190714	
120,2800064	0,2224828	0,1104101	0,291061	0,1215724	
120,3200073	0,2104838	0,1203895	0,2600393	0,1329496	
120,3600082	0,2365987	0,1184246	0,3041524	0,1271898	
120,4000092	0,2208732	0,1184145	0,2842792	0,124635	
120,4400024	0,2431084	0,1182637	0,3060448	0,1240298	
120,4800034	0,2454789	0,1319977	0,2771328	0,1143178	
120,5200043	0,2198539	0,1207212	0,2799749	0,1277042	
120,5600052	0,2308994	0,1342513	0,2807992	0,1335608	
120,6000061	0,2395679	0,1279677	0,3011622	0,1138061	
120,640007	0,2195797	0,0998232	0,2867979	0,1115367	
120,6800079	0,2407697	0,0968618	0,3120014	0,1287632	
120,7200089	0,2349527	0,0996246	0,3055447	0,1243227	
120,7600021	0,2437574	0,1044218	0,3033892	0,123127	
120,8000031	0,2224767	0,1064434	0,2902073	0,1284004	
120,840004	0,2393065	0,1174455	0,3096054	0,1397537	
120,8800049	0,23111	0,1134103	0,3027924	0,1354616	
120,9200058	0,235098	0,1308226	0,2989615	0,1327516	
120,9600067	0,2267185	0,1199444	0,2943324	0,1451216	
121,0000076	0,2334494	0,1301757	0,2945856	0,1394398	
121,0400085	0,2310923	0,1384084	0,2768596	0,1482721	
121,0800095	0,2307913	0,1292014	0,2839289	0,133099	
121,1200027	0,2427808	0,13952	0,3125326	0,1240426	
121,1600037	0,2459124	0,1319202	0,3138402	0,1105602	
121,2000046	0,2377749	0,1209445	0,2999401	0,1281652	
121,2400055	0,23993	0,1288536	0,2972609	0,125082	
121,2800064	0,2286414	0,1313433	0,2879915	0,1433462	
121,3200073	0,2431866	0,1371717	0,3050723	0,1452407	
121,3600082	0,2605566	0,1427214	0,3297697	0,1497393	
121,4000092	0,2409273	0,146304	0,3014075	0,1228076	
121,4400024	0,2342832	0,1415367	0,2930279	0,1259984	
121,4800034	0,2305222	0,1341726	0,2952762	0,129455	
121,5200043	0,2235427	0,1335447	0,2830701	0,1309466	
121,5600052	0,2452469	0,1307345	0,3089729	0,145951	
121,6000061	0,2353715	0,1351114	0,3004438	0,1357802	
121,640007	0,2228197	0,1304721	0,2853536	0,1363742	
121,6800079	0,2278997	0,1326463	0,2883188	0,1408552	
121,7200089	0,2174221	0,1282682	0,2763988	0,12627	
121,7600021	0,2320037	0,1317956	0,2844639	0,1419815	
121,8000031	0,2239579	0,1236176	0,2880853	0,1127007	
121,840004	0,2207663	0,1373046	0,268696	0,1368053	
121,8800049	0,2258528	0,1388951	0,2705849	0,1289959	
121,9200058	0,2198953	0,1365651	0,2700892	0,1329952	
121,9600067	0,2514771	0,1669354	0,279177	0,1437193	
122,0000076	0,2199124	0,1446121	0,260395	0,1337073	
122,0400085	0,2126135	0,1520358	0,257558	0,1479981	
122,0800095	0,2016059	0,1417323	0,2480413	0,1293672	
122,1200027	0,2053199	0,1304996	0,2578968	0,1664192	
122,1600037	0,2076187	0,1378457	0,2491964	0,1666754	
122,2000046	0,2075009	0,1522589	0,2491502	0,1474739	
122,2400055	0,22374	0,1653985	0,2557432	0,1459003	
122,2800064	0,2243079	0,1759434	0,2553311	0,1497933	
122,3200073	0,2327272	0,17458	0,268679	0,1388591	
122,3600082	0,2199101	0,1843858	0,2482874	0,1537577	
122,4000092	0,209615	0,1660289	0,2429311	0,1468257	
122,4400024	0,2250649	0,1771225	0,2571904	0,1518248	
122,4800034	0,230572	0,1907707	0,2532459	0,1309809	
122,5200043	0,2251922	0,1858885	0,2415231	0,146495	
122,5600052	0,2387473	0,1811503	0,2579754	0,1652687	
122,6000061	0,2422273	0,1894423	0,2676753	0,1395258	
122,640007	0,2337113	0,1861601	0,2655706	0,1496807	
122,6800079	0,2199274	0,1757014	0,2494228	0,1309947	
122,7200089	0,2145929	0,1785898	0,2361393	0,1220166	
122,7600021	0,2279265	0,1887973	0,2530622	0,1322616	
122,8000031	0,2142748	0,1665998	0,2442555	0,1417459	
122,840004	0,215154	0,1731436	0,2499865	0,1339135	
122,8800049	0,2170672	0,17771	0,2469472	0,1338833	
122,9200058	0,2066501	0,1551109	0,2503005	0,1403115	
122,9600067	0,2188537	0,1616345	0,2554362	0,1333318	
123,0000076	0,2145767	0,1651951	0,2455547	0,1433565	
123,0400085	0,2026329	0,1452689	0,2432724	0,1414867	
123,0800095	0,2123321	0,1653332	0,2405384	0,1445962	
123,1200027	0,2074697	0,1369207	0,2341493	0,1381884	
123,1600037	0,2214657	0,1385428	0,255147	0,1500171	
123,2000046	0,2211921	0,1538732	0,2559904	0,1388403	
123,2400055	0,2190121	0,1532728	0,2392415	0,1431068	
123,2800064	0,2044206	0,1593209	0,2316276	0,1233846	
123,3200073	0,2141938	0,137925	0,2495108	0,1363727	
123,3600082	0,2068372	0,1305741	0,2565088	0,1370512	
123,4000092	0,2095282	0,1419131	0,2456547	0,1322078	
123,4400024	0,2082166	0,1306012	0,260249	0,1476166	
123,4800034	0,1939995	0,1468635	0,2305108	0,1270313	
123,5200043	0,1892544	0,1258582	0,2331029	0,1283519	
123,5600052	0,2115001	0,1568898	0,2423007	0,1427193	
123,6000061	0,2173611	0,1468029	0,2678157	0,1375949	
123,640007	0,2111309	0,1603268	0,2472178	0,1276373	
123,6800079	0,2310079	0,17783	0,2652622	0,133324	
123,7200089	0,2304444	0,1748673	0,2658412	0,1291242	
123,7600021	0,2113657	0,1394139	0,2604327	0,1340146	
123,8000031	0,2188261	0,1421095	0,270814	0,1232745	
123,840004	0,2035613	0,126352	0,2493703	0,1355649	
123,8800049	0,2065313	0,1248484	0,27031	0,1147681	
123,9200058	0,2188665	0,1552189	0,2684903	0,1272895	
123,9600067	0,2333766	0,154023	0,2950074	0,1384764	
124,0000076	0,2283351	0,138474	0,2950179	0,1197294	
124,0400085	0,2604535	0,1751669	0,3235565	0,139983	
124,0800095	0,2369093	0,1591455	0,2986458	0,1391958	
124,1200027	0,222432	0,1417125	0,2798898	0,1430099	
124,1600037	0,2221095	0,1425485	0,2806217	0,1552141	
124,2000046	0,2195562	0,1274233	0,2875097	0,1341031	
124,2400055	0,237884	0,1346587	0,3142831	0,142938	
124,2800064	0,2401695	0,1424043	0,3161778	0,1363893	
124,3200073	0,2385708	0,1379297	0,3151201	0,1319938	
124,3600082	0,2325184	0,125251	0,3069387	0,1276829	
124,4000092	0,2358957	0,1142337	0,3124678	0,1362322	
124,4400024	0,2302038	0,1187491	0,3024385	0,1405887	
124,4800034	0,2155614	0,1262196	0,2792219	0,1425852	
124,5200043	0,2120173	0,1219572	0,277463	0,1260609	
124,5600052	0,2399372	0,1320274	0,3015625	0,1269888	
124,6000061	0,2459006	0,1498821	0,3107949	0,1335401	
124,640007	0,2461136	0,1333275	0,3145288	0,1174203	
124,6800079	0,2434378	0,1479568	0,3094496	0,1313866	
124,7200089	0,2341252	0,1342655	0,3021675	0,1263858	
124,7600021	0,2414877	0,1340687	0,3118235	0,1431531	
124,8000031	0,2133021	0,1327251	0,2656395	0,1452953	
124,840004	0,2179191	0,1500287	0,2638673	0,1306545	
124,8800049	0,2089803	0,1518918	0,2481557	0,1270549	
124,9200058	0,1906811	0,1422828	0,2221951	0,1282435	
124,9600067	0,2020734	0,1559356	0,2173346	0,1155756	
125,0000076	0,1896325	0,1310634	0,2361347	0,1338907	
125,0400085	0,1748941	0,1260227	0,2135829	0,13879	
125,0800095	0,1845643	0,1408785	0,2176082	0,1341191	
125,1200027	0,2118011	0,1330429	0,2616985	0,1224135	
125,1600037	0,1991117	0,1382085	0,2398239	0,1360598	
125,2000046	0,2012991	0,1321314	0,2452873	0,1312645	
125,2400055	0,2066684	0,1363752	0,2427461	0,1274417	
125,2800064	0,1956964	0,1401617	0,2358279	0,1334136	
125,3200073	0,1978554	0,1371315	0,239586	0,1346513	
125,3600082	0,2108334	0,1389524	0,2572865	0,1463956	
125,4000092	0,2122973	0,1410713	0,2599291	0,156299	
125,4400024	0,2030568	0,1336157	0,2554968	0,1346862	
125,4800034	0,2023507	0,1137034	0,255519	0,1230856	
125,5200043	0,2091112	0,1241412	0,2654724	0,1221282	
125,5600052	0,1942813	0,1231499	0,2466182	0,1185656	
125,6000061	0,1931529	0,1340227	0,2355157	0,130138	
125,640007	0,1980795	0,140231	0,2424064	0,1378306	
125,6800079	0,2134848	0,1359116	0,2692358	0,1366818	
125,7200089	0,2112427	0,1276267	0,2700484	0,1348802	
125,7600098	0,2141338	0,1279237	0,2676002	0,1305977	
125,8000031	0,2353671	0,1486537	0,3030296	0,1304306	
125,840004	0,233581	0,136973	0,3004192	0,1294757	
125,8800049	0,2287761	0,1444762	0,2904113	0,1284646	
125,9200058	0,2350189	0,1382834	0,3007362	0,1332908	
125,9600067	0,2505908	0,1345832	0,3307413	0,126664	
126,0000076	0,2428594	0,1381689	0,312203	0,1381726	
126,0400085	0,2499931	0,1357856	0,3199385	0,1249008	
126,0800095	0,2412354	0,1381412	0,3045648	0,136626	
126,1200027	0,2449674	0,1267147	0,3162229	0,1262744	
126,1600037	0,2442204	0,1537124	0,2999746	0,1359099	
126,2000046	0,2390286	0,1411338	0,2987234	0,1237275	
126,2400055	0,2342362	0,1427324	0,2833798	0,1178664	
126,2800064	0,2246969	0,1350063	0,2784893	0,125112	
126,3200073	0,2235122	0,1485061	0,2649156	0,1215544	
126,3600082	0,2222548	0,1393743	0,2734607	0,1197298	
126,4000092	0,2129791	0,1288181	0,2740766	0,1200688	
126,4400024	0,1997971	0,132662	0,2522247	0,1190056	
126,4800034	0,1963274	0,1217287	0,245634	0,1326347	
126,5200043	0,2073587	0,1415367	0,2550488	0,1395939	
126,5600052	0,2257981	0,1418061	0,2741956	0,1315931	
126,6000061	0,2129036	0,1179206	0,2701159	0,1346214	
126,640007	0,2252703	0,1334137	0,2806935	0,1402997	
126,6800079	0,2063248	0,1232529	0,2607817	0,124162	
126,7200089	0,2228279	0,1169808	0,2856153	0,1307354	
126,7600098	0,2282026	0,129337	0,2951448	0,1254703	
126,8000031	0,2391769	0,1324238	0,2989467	0,1350941	
126,840004	0,1889306	0,1269877	0,2351787	0,1349972	
126,8800049	0,2230413	0,1456508	0,2840388	0,1312585	
126,9200058	0,2148852	0,1417358	0,2681302	0,1348411	
126,9600067	0,202037	0,1194392	0,2621579	0,1314517	
127,0000076	0,1994512	0,1379888	0,2459742	0,1493131	
127,0400085	0,2169711	0,1284208	0,2726663	0,1262438	
127,0800095	0,2268444	0,1494124	0,2799269	0,1341073	
127,1200027	0,2451736	0,1483488	0,3060457	0,135545	
127,1600037	0,237194	0,129142	0,3039261	0,1272952	
127,2000046	0,2636108	0,1310166	0,3491506	0,1258444	
127,2400055	0,2347952	0,1436512	0,2940696	0,1364132	
127,2800064	0,2184078	0,1345292	0,2802093	0,1283874	
127,3200073	0,2461399	0,1374183	0,3231024	0,1217485	
127,3600082	0,2201183	0,1477258	0,2723563	0,1224477	
127,4000092	0,2172583	0,1520445	0,2507769	0,1276453	
127,4400024	0,2063343	0,1383713	0,2426303	0,135245	
127,4800034	0,2055392	0,14244	0,2483037	0,1278058	
127,5200043	0,2130358	0,1588394	0,2470434	0,1141655	
127,5600052	0,2076469	0,1465911	0,2453337	0,1110991	
127,6000061	0,2098681	0,1373585	0,2643347	0,1094565	
127,640007	0,2221292	0,1383769	0,2806737	0,1262292	
127,6800079	0,2457192	0,1489512	0,3116746	0,1135648	
127,7200089	0,2403011	0,155246	0,2928822	0,1242451	
127,7600098	0,2257824	0,1556132	0,2768047	0,11958	
127,8000031	0,2236297	0,142917	0,2834426	0,1325433	
127,840004	0,1991557	0,136879	0,2474532	0,1294476	
127,8800049	0,2144415	0,1302977	0,2710958	0,1224625	
127,9200058	0,2149326	0,1406337	0,2685273	0,1210476	
127,9600067	0,2033277	0,1274227	0,2590772	0,1321301	
128	0,199826	0,1235179	0,2516505	0,1316856	
128,0400085	0,2093213	0,1473532	0,2489703	0,1202642	
128,0800018	0,2126915	0,1415277	0,2559398	0,1221636	
128,1200104	0,2265892	0,1454885	0,2744492	0,126116	
